,sigma1_crev_clean,sigma2_crev_clean
41950,94004.27605706203,-38641.30945223939
41951,104366.18636392654,-28318.33263741454
41952,112717.24868047325,-18460.838524098595
41953,119904.35260207398,-7742.430892364915
41954,125447.44796188585,2781.655069014785
41955,129417.51406716449,13799.625305829613
41956,132103.08123121725,25763.97870234809
41957,133358.23475656076,38107.98587907411
41958,133207.29590021234,50490.863987006895
41959,131520.7072484443,61541.069877337315
41960,-3130.7409190566323,-108303.7158623464
41961,26782.943096673764,-89867.75026755722
41962,58956.88852407626,-64393.818938739074
41963,86856.28972877095,-37119.39505364404
41964,107876.16747947645,-13112.819624384261
41965,122374.2461274197,5345.301311507734
41966,123709.83175143968,19123.92216738079
41967,95477.06426969449,-23891.08408347596
41968,54663.85001229973,-70103.15790270819
41969,14648.733053939759,-104116.19404455446
41970,-16790.3027440063,-125650.52230085939
41971,-38978.27643639436,-138843.79945101513
41972,-54165.91886573912,-147370.1757608166
41973,74915.70244662497,-55273.36496935242
41974,86752.65609453939,-45734.63312196178
41975,97171.0729589663,-36381.70136005171
41976,105669.7948001282,-27402.52648041671
41977,113160.08629036973,-17330.492895827076
41978,119368.75841029413,-6733.450623254648
41979,124230.16351208065,4808.275375031146
41980,128014.78726261354,17681.653304209292
41981,130629.46851562141,31917.573837857373
41982,131689.61691662,46622.351623474024
41983,25577.14996544427,-79813.54397221534
41984,59612.33315803406,-53470.827949654005
41985,88450.45444214983,-25122.49774707861
41986,108567.45122695182,-2243.637561346848
41987,123124.77383108987,15446.852961835713
41988,132709.0950719963,27228.581530167132
41989,82514.57821736413,-23207.62210619112
41990,32553.710732756546,-76689.75306051994
41991,-11639.546571406689,-110196.0497462654
41992,81650.77369224609,-50380.794934575504
41993,91311.6246836422,-42727.70695783309
41994,99295.1765329112,-35232.33390325477
41995,106392.55876591122,-26599.07705242491
41996,112512.16250121451,-17118.020399323213
41997,117639.21588212393,-6298.22735446025
41998,122140.20367438647,6482.038647750029
41999,125974.17216918219,21577.291213496617
42000,128359.72673867109,37596.30041645856
42001,128696.52554578077,53769.76639732068
42002,61157.05116886958,-41185.1917867706
42003,87955.88864819493,-15547.33409894305
42004,107081.80086843052,5349.187725746517
42005,120907.54797765941,20960.285342308758
42006,130408.39625840788,31226.342280903053
42007,137092.29547366715,37780.53756532034
42008,-11778.813967727416,-91340.69059657594
42009,68391.43023649206,-59502.64342374448
42010,77859.98776255798,-53711.5408787174
42011,85909.53159697313,-48501.90938917821
42012,92427.30154139611,-43462.23290192183
42013,98329.2481208414,-37246.27581772063
42014,103338.1181129232,-30224.665515258937
42015,107955.76949036714,-21410.94863799881
42016,112576.36877883483,-10136.48379610524
42017,117252.47697769666,4163.353912250153
42018,121138.72237354577,20546.820202558956
42019,123368.65033921372,37969.83571795587
42020,123185.62089920952,53693.16318563671
42021,86869.95739411715,-7070.482190066061
42022,103956.67894255403,9466.206440150083
42023,116749.4603143261,22303.21165778781
42024,126178.03716591379,31299.036555590785
42025,132944.9789006286,36847.61189572827
42026,59571.966397443015,-62322.991289347774
42027,68489.8049831367,-58259.069490948896
42028,75346.27279623043,-55473.09434317281
42029,80955.79501482383,-53407.79918461152
42030,85127.3977672124,-51616.07494053677
42031,88801.23463558032,-48781.9995731151
42032,91821.50242038796,-45097.02226965493
42033,94656.57093714339,-39805.77269118409
42034,111870.7354525555,11394.979396044095
42035,114386.15858784216,28069.563562608266
42036,114971.60531398912,42582.61347054607
42037,110701.3774390367,19206.11391782297
42038,120243.09408017114,27298.632532421005
42039,127125.9879369057,32279.56703997781
42040,131910.07700269148,34362.13256810239
42041,63225.208958239135,-57636.2178056726
42042,68832.70146621531,-56795.33780961149
42043,72604.08492892176,-57467.148112764655
42044,75304.46077923443,-58762.31334732285
42045,76621.36124201427,-60454.714540591645
42046,77501.17254334892,-61218.037223666644
42047,77812.69582242967,-61236.26000222721
42048,92547.14206650906,-22700.32675838352
42049,97427.72550663956,-7310.849424288288
42050,101171.69225819534,7906.928636016266
42051,109152.75903558425,12945.004502585136
42052,116978.41694278918,18824.99311447893
42053,122216.35494513944,21430.52828102705
42054,125362.93686687725,20941.42994323701
42055,47183.19539686754,-51892.315153790754
42056,60517.24702306525,-54530.78703463855
42057,64656.134150306694,-55491.41019939931
42058,66997.70683858477,-57945.08509099702
42059,67572.65095445367,-61830.92221141228
42060,67463.60673902278,-66129.5693016929
42061,66058.98540896933,-70752.55711719069
42062,64426.381558238165,-74338.55270585853
42063,67808.58382702981,-56706.07935088045
42064,72418.90687400942,-45472.56214361639
42065,77204.3419606913,-33253.876824529645
42066,98232.35313973523,-7981.597780545162
42067,105573.48292432507,-2913.1788734121365
42068,109785.51357604582,-1670.1341664903011
42069,111425.58922533641,-4104.787287606079
42070,75223.49063213434,-21474.955952641983
42071,70660.59619614673,-26835.205202229365
42072,66363.22272854163,-33072.136796709485
42073,62659.32919622965,-38367.52429880142
42074,62447.95710321426,-52031.731559649656
42075,63386.8557772632,-56017.41935418441
42076,62512.19928292892,-61631.63997691356
42077,60438.934073911296,-68028.95835932919
42078,57575.896716858566,-74954.22841153653
42079,53677.88037678144,-81945.69097490095
42080,45168.87193699069,-78410.77155905866
42081,85908.11433879608,-32833.17657815856
42082,88971.37717689777,-33047.7261448479
42083,89127.06000452886,-36839.953312040394
42084,81732.18599489424,-19926.7867981291
42085,95724.57997291346,2470.2416785151
42086,93823.49395252162,1034.004142794969
42087,89801.74044225804,-4882.86532327337
42088,84346.35454846648,-11796.92751446805
42089,78649.0799460666,-20064.806373716638
42090,72997.1788769975,-27822.310674622273
42091,68489.71171002829,-34357.46862679101
42092,61512.69262800177,-52595.86688897045
42093,59562.87150635859,-59161.32476322029
42094,55811.857638024696,-67195.11412585886
42095,51020.79049261233,-75863.26659336944
42096,45826.71232832479,-84666.40665385225
42097,72827.00371562998,-38778.470562342525
42098,88889.56211004619,-17318.005541998275
42099,99056.87265250878,-1538.4210449681923
42100,104122.08242905399,8825.896763417033
42101,105888.08802012177,13017.760962821572
42102,104449.20254723472,12000.89435631554
42103,101318.11999381357,9096.964439608535
42104,96243.81906860392,1839.1831542864966
42105,89882.59336229438,-6270.140452879015
42106,82992.39676209638,-15975.786023660316
42107,75972.00552348123,-25279.289758002913
42108,69634.33237174073,-33641.35301063419
42109,56379.89573046488,-57014.90760647098
42110,52049.47108674036,-65324.94158684074
42111,46098.608913380696,-74888.98391495802
42112,39727.32796836064,-84387.14516953174
42113,90178.16684845788,-22163.84273445797
42114,101162.1092219307,-4797.544712471579
42115,107677.49316357357,7275.323189778021
42116,110442.71764864493,15160.630357308073
42117,110440.61469797613,17154.139414241094
42118,107627.92655974574,14473.074788795471
42119,103284.33557298621,9992.95845098958
42120,97065.16610318658,1334.8982434213758
42121,89545.00628800558,-8060.066113931549
42122,81326.47722794977,-19072.966541639238
42123,72770.53528271557,-29701.77505891494
42124,47814.427942712486,-64253.90981605959
42125,42505.428866408605,-72675.86900875751
42126,35800.55214207426,-82036.48833279898
42127,50817.54491186155,-75126.91316518467
42128,69807.22142956335,-53865.58227038394
42129,86607.70582726049,-32116.8220939312
42130,98891.73568987347,-13825.615724538831
42131,107221.66079710561,897.8346077518654
42132,111495.94646357861,10379.310005347455
42133,112620.72789218352,16173.451760879187
42134,111366.84297578248,16655.879152356414
42135,107319.15876368983,12437.736808727022
42136,101808.33756693854,6506.045376751208
42137,94361.20308974129,-3509.9588395820538
42138,85559.55686893761,-14102.60093296603
42139,76143.19258499952,-25925.936895290914
42140,66492.15134835798,-36986.28046688055
42141,62270.19598528113,-66303.45821618085
42142,78794.25298950731,-46118.681318643175
42143,92508.9942961415,-26837.662717339917
42144,102503.50098162805,-10880.481621575724
42145,108863.49643866689,1445.4142711208551
42146,111744.02904525006,9153.192797456024
42147,111604.78896022338,13257.323606006503
42148,109183.93673014383,12192.14442910203
42149,103975.28786319826,6578.566897654171
42150,97198.08840634875,-835.2844794024713
42151,88514.515081793,-11873.263309486138
42152,78836.9572737152,-22841.90990009781
42153,68162.90689586576,-35126.95167534758
42154,67427.64397466455,-62231.63634970898
42155,82045.93334393541,-43455.42469140602
42156,93812.5824033333,-26186.96504466836
42157,102451.22234935113,-11880.030176686188
42158,107465.82038186473,-1393.4298536986898
42159,109191.04004467494,4678.920033783412
42160,108002.97361767861,7337.49958231581
42161,104610.9201492907,5039.712227508637
42162,98217.43449426822,-1920.5225471664307
42163,89968.43799697413,-10890.661783996438
42164,80172.58414577189,-22457.214457391252
42165,67718.16194443461,-62350.157267479255
42166,81331.98680655178,-44527.14501516512
42167,92035.005584669,-28563.441913144412
42168,99243.00671391329,-16345.205478904812
42169,103313.99879226713,-7286.202944322096
42170,104029.65561304582,-2636.9874612031563
42171,101902.55885076115,-1343.4529390996831
42172,97339.69281959737,-4920.300586022968
42173,89634.34758319537,-13104.810898716758
42174,80069.2029105441,-22943.879535085918
42175,68949.8105092092,-34959.85212740537
42176,64689.40233100286,-65220.07764127209
42177,77368.9131053917,-48673.83082860091
42178,87199.07976041379,-34070.312923257996
42179,93548.37184286982,-23259.342786467336
42180,96537.59916657666,-15903.762428623719
42181,96210.62613983938,-12720.132229017247
42182,93102.20173668614,-12602.797459768924
42183,87600.32592503232,-17027.771524332697
42184,78461.05637983841,-26185.031189066554
42185,68361.95958733838,-35686.90726643868
42186,70415.4889650004,-55544.06862356709
42187,79836.13151897678,-41993.08215962979
42188,85676.89708304804,-32280.66110554067
42189,88016.69391934811,-25916.418938985258
42190,87067.18732106725,-23527.86522596667
42191,83045.04297641643,-24339.356011668624
42192,77076.79775337313,-28810.776839248483
42193,67352.03889192475,-37697.37145522798
42194,12434.08293165428,-102023.5832194036
42195,48466.04649654351,-79349.18571694622
42196,60762.75150260942,-64691.205494006834
42197,70383.52555215405,-51688.76079165893
42198,76287.63500569235,-42338.08219575578
42199,78408.57723158343,-36461.60929592002
42200,77332.71317027358,-34189.049204201
42201,73257.19509382536,-34793.9877209313
42202,67635.9336327937,-38342.55747022225
42203,100017.20138725972,-29351.261295531367
42204,10947.955069275493,-103953.95352819617
42205,22982.257247981666,-95832.70122258642
42206,34841.66138843287,-86195.87777160274
42207,46535.667111755916,-74955.98688613446
42208,59355.02866403775,-60583.18003991813
42209,71877.33162717482,-44361.84133376929
42210,21236.118676281287,-103980.12419432816
42211,36253.06620816335,-89378.5745034119
42212,48754.52277671058,-75576.82431165685
42213,59041.655840373016,-62755.5573695793
42214,65434.07680807852,-53405.74546407805
42215,67999.55024040301,-47270.10130850642
42216,67302.8461443797,-44419.643561255114
42217,64155.27963519136,-43891.04827855814
42218,107210.39620560617,-7845.048743077408
42219,111657.51766345734,-6872.962765481461
42220,113371.3515777794,-8238.309839170099
42221,111627.40319585952,-12577.601593032414
42222,106030.84062540783,-20089.328503919256
42223,95876.65957847568,-31010.272214503897
42224,80421.40307250147,-45536.21078970421
42225,58640.26465909101,-63545.0787266583
42226,28616.73985922686,-90536.54537309549
42227,40228.87255644902,-83197.74136941874
42228,50731.43051458959,-74951.57608273494
42229,60913.372665975716,-65275.545324380924
42230,70890.4095643916,-53911.396539260946
42231,81768.90420490739,-39319.98842507429
42232,92095.31201112742,-23121.664968406396
42233,101251.75053710777,-6003.441204484901
42234,109449.47328334441,12081.717881923687
42235,24301.801392510497,-98811.55192092201
42236,37344.45267198554,-85348.23289975533
42237,47822.22685425218,-73144.7394767292
42238,54888.6668812055,-63581.42888525306
42239,58022.2177036592,-57074.84832503391
42240,58388.00347358198,-53154.759407963604
42241,42081.184528305035,-55707.97998570795
42242,47223.26805742535,-51773.935122640345
42243,56219.36830488827,-44248.92568848883
42244,67172.46914082664,-34818.06157944533
42245,79917.55501964182,-23153.249803729756
42246,91849.69254431775,-12624.251254913353
42247,101776.1673536316,-4773.521465846803
42248,109678.30044630618,526.2391694767648
42249,115811.5911311906,3449.092338363189
42250,119861.79588033922,4692.368288833684
42251,121181.10771660061,3532.7806232864314
42252,119213.74179159259,-505.0649885301027
42253,113435.96007929248,-7943.424667110296
42254,103558.62511119817,-18476.33831164532
42255,88043.86646144645,-33293.08665481614
42256,66717.92650262677,-51504.52587561427
42257,55616.122664166585,-66008.75972758821
42258,63683.25802407883,-62010.35401509242
42259,70924.27889919488,-57299.938492401336
42260,77787.95329428898,-51397.674711875894
42261,84562.9669283324,-44014.98589093618
42262,91529.27693549878,-34659.45362627354
42263,99073.28923285188,-22510.968615957478
42264,106326.41920624104,-8802.02263464102
42265,112843.45064298103,5875.376611527827
42266,118770.02092091079,21622.254274553365
42267,51626.79297226606,-48304.046233563466
42268,53148.75038070258,-47125.43367265389
42269,57572.17318021,-43746.15209693914
42270,65770.43126086603,-36586.565248045226
42271,76013.56445331707,-27425.226688019116
