,sigma1_nocrev_clean,sigma2_nocrev_clean
38901,64342.78550916258,-3017.735287702486
38902,71970.78826717407,7003.090720880824
38903,77542.94792714652,14345.078433482664
38904,99310.79511176448,55995.07640570114
38905,100511.38435882439,47430.487110376256
38906,99928.6098448752,35762.716482205695
38907,96778.55000079061,21006.7302404979
38908,90377.9119147515,2999.06685682862
38909,80595.98879508016,-16752.85338106598
38910,67344.42555616505,-36658.3919446037
38911,51980.13906327297,-55850.72358609913
38912,36186.95133572096,-72410.26202779365
38913,11967.046599412075,-76582.26779132934
38914,6138.432376972851,-79522.18004624365
38915,1094.3044456365533,-81669.81641053001
38916,-2482.6587524607676,-83540.11392373379
38917,-4736.864107116351,-85716.24106473834
38918,-6900.821516019692,-88791.27660750653
38919,-9480.268239681762,-93157.2907612815
38920,-12939.732290667336,-97958.67578835163
38921,-18029.46107566072,-102650.16628505694
38922,-23623.680516672008,-106365.26721884846
38923,-30085.78827282501,-108915.0431073241
38924,-36362.27020180563,-109734.08663071695
38925,-42515.51237353621,-108314.90177940598
38926,-47974.09052593722,-104858.82977337901
38927,-50954.92520229638,-99347.07590979093
38928,-51132.94925390721,-92132.67397592579
38929,-46145.197705615545,-83871.72614436931
38930,-33958.24888629293,-74846.99296054199
38931,-7181.4284652231545,-61066.500214197804
38932,31462.308336761922,-33209.244318054756
38933,54892.72487164692,-8746.904137328962
38934,66914.42791194143,4945.38823665665
38935,73593.62623857273,12988.716548170349
38936,77240.184173887,18197.410538128897
38937,79184.64484405224,21259.776768867217
38938,80187.66407148182,22020.370671225948
38939,81107.37402025635,23193.757409125494
38940,81232.80261876859,23101.73194446915
38941,80815.34099839244,21412.783046869063
38942,79143.41152404554,17313.53868000755
38943,76692.5852248013,12113.77439409387
38944,73147.54252813892,6214.354532461264
38945,68442.53172300638,-1685.143021417185
38946,63878.655962549376,-8600.997185762819
38947,59627.04479628918,-13459.762777051354
38948,55801.650617855885,-16622.53104691825
38949,52896.765787814074,-18123.191981798842
38950,54957.90915237297,-13872.643388925902
38951,60215.819095726314,-5361.4726414652
38952,67305.64265160995,4684.8871990199
38953,74439.84513149955,14612.289347345773
38954,79918.37400401711,21589.859095937445
38955,83759.20173623832,25399.510347412077
38956,85886.42289422658,28041.152210714845
38957,87026.19551472343,31428.901529014376
38958,86643.61840481404,35789.84865786713
38959,85385.98252903181,39631.542862213464
38960,82933.83301863211,43766.347707791436
38961,79796.55823680181,46561.87837177621
38962,78806.97725289318,42609.91791949322
38963,79380.53207920938,31950.5862872112
38964,97414.7017749633,36311.22169406788
38965,94960.67867689035,20979.71718816767
38966,89318.22642554528,3118.321681063404
38967,80287.94331597062,-16673.915779730443
38968,68787.93708184628,-36142.67772022524
38969,55187.55570558331,-54056.849983960106
38970,41195.17194452984,-69836.23608685184
38971,13720.964632609692,-74746.52990172274
38972,8879.57065396147,-76494.167531137
38973,3981.8625756141046,-78454.08569740973
38974,-469.02873714108136,-81125.90343513388
38975,-3742.0072801307033,-84397.9744617395
38976,-6978.095100405844,-88564.68402446447
38977,-10195.017358101337,-93659.58259261823
38978,-13901.948614493318,-98746.31523998245
38979,-18853.92489690255,-103265.1021621418
38980,-23762.621598077647,-106354.81303249323
38981,-29182.93167701581,-107961.37788464568
38982,-34182.304957492895,-107528.32870493343
38983,-39021.670787111296,-104651.30639615146
38984,-43305.326349872135,-99417.34695449399
38985,-45427.98116694144,-91582.70365531015
38986,-45001.062327636275,-81038.59760935562
38987,-37768.83946625745,-67902.21508456864
38988,-8151.136832735847,-49048.833606013985
38989,48502.75454757968,2555.8559512571264
38990,67066.05435856021,28760.5508297527
38991,74995.12485739781,37149.93026548031
38992,80559.39511062426,39263.504972397364
38993,83762.83067453446,39315.393732206205
38994,85218.42530731029,38343.53060988811
38995,85468.08448086021,36248.87588625171
38996,85032.53592380347,32551.015269601583
38997,84354.68989373533,29414.257931466695
38998,83025.42153353157,25701.006642833214
38999,81319.59914801634,20966.564642267735
39000,78649.22866581843,14763.514847130482
39001,75612.55135749758,8831.209629614408
39002,71816.54041992471,3242.845167901156
39003,67545.4799222697,-3213.6011779108667
39004,64290.7006002788,-7492.0505771753415
39005,61722.718427021544,-9314.535401709647
39006,60013.721098862916,-8876.078600283836
39007,58943.800674926766,-7232.950612600773
39008,61775.98685553391,-890.3143002531287
39009,66658.0930259273,8514.822433762893
39010,72462.99085822626,17565.65926293673
39011,78375.29051479325,25596.422049349003
39012,83161.6273428112,30723.096243903485
39013,86874.87214801022,33170.28093504114
39014,89232.62338719315,35267.15714600947
39015,90600.26309043917,38005.13590002218
39016,90531.06857348184,42000.16872205472
39017,89610.02158791963,45601.84840577193
39018,87476.60428517817,49673.473280040795
39019,84221.14839773283,53931.53827363408
39020,82154.58942966182,54134.93958486938
39021,82958.17040240631,46877.484455272934
39022,92161.80506034938,20687.26966398985
39023,87117.03712282682,2413.2144810722602
39024,79265.78729076029,-16484.339331881343
39025,69132.05482761662,-35205.03993978207
39026,58174.88591250255,-51911.50254462869
39027,46253.39843761544,-66468.5768256968
39028,34469.99702752619,-78993.84309828143
39029,20425.243319527166,-67832.56602869535
39030,16067.363576315482,-69281.78380583564
39031,10237.770820400889,-72359.24730277978
39032,4335.4269531967875,-76699.1361183474
39033,-771.6376211332608,-81796.86506395304
39034,-5742.416167686075,-87467.89710415786
39035,-10016.027707320638,-93408.77880647208
39036,-14154.377591036733,-98689.52895981065
39037,-18971.084802921934,-102822.3840148603
39038,-23444.98941547508,-105226.51257456467
39039,-27940.702819057202,-105729.3542013527
39040,-31734.816569398463,-103887.3341179237
39041,-35304.32484635299,-99305.48790429738
39042,-38119.69250508332,-91838.6235726018
39043,-38584.70512589601,-80728.20069102659
39044,-36743.99319055696,-64278.86357450173
39045,-25571.705659525123,-29604.069583673216
39046,56298.83117936759,31685.00734294086
39047,68288.34036747593,48991.007704252675
39048,75426.56313911523,58423.578632067736
39049,80617.8771721039,61137.779770070236
39050,85414.39940600189,59232.8175055645
39051,88397.4974056269,55616.57566056686
39052,89623.1408324697,51291.71303670698
39053,89515.9068306342,46357.34567455638
39054,88599.64648260757,39961.41047539156
39055,87246.47482230398,34607.198658005116
39056,85163.0924069255,28980.11473233289
39057,82741.09657296182,22489.14481094238
39058,79672.62880696775,15400.444673552935
39059,76627.0833208716,9800.330834245797
39060,73283.4403051732,5587.166301481957
39061,70012.52755553465,1127.5631711625465
39062,68386.79030322004,-223.51808299933327
39063,67769.32390773614,1673.6772130951213
39064,67680.96205212231,5677.022564740913
39065,67880.57865251781,10692.73535942613
39066,70280.89247536652,18310.303619687824
39067,73418.4688194911,26294.901046737767
39068,77533.87841498341,32348.879414152234
39069,82179.65446388611,37334.69698607919
39070,86379.86108069414,40141.048756229895
39071,90003.9394929265,41080.87188566184
39072,92381.45030466675,42301.49967327989
39073,93890.32612564227,44404.78567592993
39074,94027.90113415313,48088.81173618162
39075,93365.21170359233,51555.73979005108
39076,91525.2732457607,55655.50220722726
39077,88127.02871105282,60810.06716009634
39078,84794.6739306359,64168.57355480573
39079,84880.2676691361,60371.44223528589
39080,86654.7640483519,54284.251518060686
39081,88724.0220519074,48222.67938218002
39082,89957.82461924679,44092.55493929962
39083,66965.28022420008,-36080.69566784753
39084,58051.59674913805,-51253.03345759978
39085,49536.89718930129,-63921.2976536785
39086,40489.7991336556,-74677.50680377893
39087,31707.650103033557,-83783.82904456498
39088,31675.440478898294,-55865.995855972564
39089,26603.05553824288,-58545.948384123556
39090,19022.292931558994,-64032.683780485
39091,10379.163668912952,-71375.39321783882
39092,2809.6259428270787,-78824.1674962742
39093,-3881.857180607156,-85924.23118031106
39094,-9201.39495664552,-92498.56904101835
39095,-13606.155298297148,-97673.36149237474
39096,-18170.526112204338,-101170.7852238151
39097,-21979.53129955254,-102608.33686394402
39098,-25344.26849728339,-101762.14333881906
39099,-27691.664726186704,-98315.58240609063
39100,-29140.42883823122,-91421.11858144867
39101,-28741.67965737011,-80902.13454566407
39102,-20650.29692617632,-64296.36042502579
39103,27764.839776526795,-20835.62914487328
39104,64455.528524686415,27739.436204384394
39105,76363.31757629741,44281.999233240116
39106,81441.63842680558,58101.50023273018
39107,83008.92455250613,68965.44103589439
39108,83688.2249027227,73975.69943616248
39109,87571.65874946861,71279.7575838302
39110,90884.70385011348,65444.82650599572
39111,92293.89480086403,58961.49751096517
39112,92121.33633870073,51967.444904888835
39113,90996.91004736844,43847.93068349874
39114,89287.0964319528,37190.19600425204
39115,86748.68119479611,30478.897490186566
39116,84066.30106238899,23417.190427583406
39117,81096.37287805839,16615.205894089555
39118,78525.68699611734,12251.707727148547
39119,76084.93713872295,10299.98694906097
39120,74248.68999482218,8687.165152779286
39121,73984.26805477927,10251.207578405785
39122,74713.03424281132,15708.773642372777
39123,75503.14084607204,23133.404144920114
39124,75638.72090081689,30166.975439525108
39125,76780.8108181748,37341.890782730596
39126,78514.07914121918,42985.77251890322
39127,81726.80875484932,46017.53326191468
39128,85680.27540135698,48331.32731362251
39129,89530.20257340762,49023.00248126884
39130,93052.56496916103,48677.90991781722
39131,95361.88307552427,49090.46925425515
39132,96977.61942827965,50682.64228728226
39133,97216.32991862192,54108.0284819752
39134,96703.55035930747,57346.78512140011
39135,95139.29184801978,61470.19726717723
39136,91882.16847256255,66895.42338657756
39137,87388.88931168742,72319.27212250199
39138,85862.37058100256,71992.72612389637
39139,87888.956433087,66970.74026299533
39140,90462.12490582805,61511.41511034959
39141,92011.22877600143,57302.05006183963
39142,92715.81885051752,54676.794658909595
39143,54042.04966355545,-53510.16516859807
39144,47901.390030069735,-64342.806916346024
39145,42723.70184108131,-72814.08901231548
39146,37087.57825037768,-79740.65680091709
39147,31656.951195427806,-85418.96411049447
39148,45533.46585688529,-39868.1221454786
39149,38273.544761473895,-45957.31842114538
39150,27729.1933814844,-55570.11713453929
39151,16097.737500272859,-66403.48942913688
39152,5661.2878112074395,-76454.97724565343
39153,-2486.1775591667465,-84560.70537903407
39154,-8308.80088871764,-91216.9653249594
39155,-12608.272772579832,-95839.67038182633
39156,-16670.793238752565,-98383.99827397738
39157,-19723.919212995388,-98629.91482974293
39158,-21795.043084364625,-96181.77157467077
39159,-22193.636005685054,-90592.05810935784
39160,-19757.99464720945,-80692.16228385051
39161,-8801.697732771816,-64512.585672871835
39162,34631.76653171619,-24534.983374246243
39163,67760.04626055386,17420.257598495064
39164,81241.81461757123,36493.83969313945
39165,88345.91839250011,49213.5809366896
39166,90867.30460979596,61411.83556514602
39167,90099.23993757059,72533.32701315996
39168,86866.51343712624,80122.71661222642
39169,88906.09083493573,78164.30801119049
39170,92570.99684918541,70661.56933418356
39171,94145.05980561275,62518.30540280076
39172,93961.56217212933,54035.0344935179
39173,92682.75382564831,44872.02680576812
39174,90774.09175254675,37711.14540540834
39175,88076.22905601168,30814.426474579603
39176,85504.72888157464,24171.789381814524
39177,82971.14613065842,18472.209934337145
39178,81225.2970568077,16130.136411398627
39179,79765.34785515706,16606.5446888974
39180,78847.25719618256,17316.067002956166
39181,79522.09445128206,21540.024116902416
39182,80546.34709414121,28924.545786701572
39183,81067.74633035972,37376.73158345629
39184,80735.78998308157,44672.2337388958
39185,81055.44591309593,50687.433630994405
39186,82111.2774295421,54781.90143226905
39187,85019.65954091014,56042.24381593843
39188,88627.30906782504,56826.79342240923
39189,92360.92288831655,56427.64039217816
39190,95837.2148905405,55440.42637715304
39191,98180.0226061599,55420.746811134
39192,99829.27077040939,56802.89575548224
39193,100152.51114873405,60179.68461691887
39194,99826.97208247206,63447.011549234194
39195,98522.80155250794,67410.8471784
39196,95453.19717549071,72881.31920484059
39197,90689.92995199117,78919.54024727935
39198,86472.33011854658,81966.52784445108
39199,88887.06574716243,77484.1792240395
39200,91862.0116557244,72160.30563839959
39201,93488.13065353833,68128.24126279302
39202,94025.93196159233,65370.21682079467
39203,93969.70769779308,63474.129074121774
39204,38988.10904238703,-74603.83384910031
39205,37382.990234256,-79166.85087508665
39206,35387.201180778095,-82335.39583649009
39207,33537.653030563524,-84510.63789622947
39208,59142.43014992893,-22148.193282789052
39209,49368.814985077974,-33104.1556560046
39210,35804.36519117512,-47616.45694591424
39211,21252.771414664265,-62100.6398989938
39212,9270.830206797968,-73641.43092297381
39213,177.86409422051656,-82246.95190046838
39214,-5683.929700937653,-88445.91653221793
39215,-9538.978534251954,-92193.07531123981
39216,-12807.62544449314,-93539.89726046062
39217,-14741.731295974729,-92288.98551131698
39218,-15038.79335696061,-87983.53569579171
39219,-11990.93930080699,-79550.88066819629
39220,-588.7212125786864,-64142.62176573214
39221,33635.415821096074,-31305.382678419173
39222,66707.03638255535,7732.021492907625
39223,81850.52769487633,26747.551354505842
39224,90528.10281863433,39759.984842183796
39225,95422.68730586559,51048.17412821566
39226,96478.14946824485,62560.06320165149
39227,94429.87794585752,73438.68741310887
39228,89367.9027949658,81900.61714582387
39229,89365.21373844615,81285.2819796085
39230,93544.15890403997,72587.99877865225
39231,95463.36010174936,63257.43183828932
39232,95399.97426355291,54187.20254945227
39233,94238.84002143765,44998.315074432816
39234,92542.64349559101,38344.032275404476
39235,90237.88715762527,32435.868012552106
39236,88196.95136857056,27094.41177692013
39237,86480.23674391732,23202.956055822036
39238,85511.53427471133,22834.4511590022
39239,84661.0105934792,25116.579253101558
