Fracture,Stress
127,130.6589829
127,130.3777475
126,130.1295995
126,129.869318
126,129.5901902
126,129.3477244
126,99.23191322
124,101.2732416
123,105.1316144
120,117.5169735
131,124.2414568
138,129.8489201
142,133.7739701
146,136.4572024
142,138.4294004
143,139.9660355
141,141.2844024
144,142.6493703
145,144.0159967
145,145.2568964
149,146.6404673
146,147.8628365
156,149.228558
160,150.3189527
161,151.1559038
162,151.7839228
161,151.9570535
160,151.9343163
156,151.6191342
157,151.1616118
153,150.3916812
152,149.2434725
150,147.8893647
151,146.3114387
148,144.6072149
143,142.7981517
142,141.1377779
132,137.844114
136,135.0018307
140,134.7133248
140,134.9845572
99,136.8747143
121,138.5042243
95,140.4642465
140,142.2026325
119,143.350619
149,140.4968954
142,138.899109
140,138.0681802
142,137.1892061
142,136.1649639
142,135.1194921
136,134.0787779
129,130.9607615
128,130.7966103
127,130.7234955
127,130.7307702
127,130.7244196
125,130.6937379
126,130.6440003
130,101.8404104
129,104.4112373
137,108.7916868
133,114.5796087
141,127.3593508
144,132.2036444
144,135.9207258
144,138.7826482
143,141.1380271
144,143.1313133
143,145.0650066
144,146.9488604
144,148.553574
146,150.1767258
148,151.5864992
145,152.8476356
155,153.8792638
156,154.449993
159,154.8075474
157,154.6550887
157,154.0835071
155,153.308115
157,152.3608838
149,151.0681293
146,149.3928314
141,147.5059785
140,145.4327652
145,143.2835098
136,141.2257943
137,139.4464618
144,137.7736885
134,136.3936125
136,135.4311705
132,134.8474914
133,134.6487967
132,134.7291585
133,135.3787559
134,136.353965
165,139.3832157
153,141.2956556
137,143.1006199
128,144.2656919
106,144.773876
106,144.7648082
147,139.8648063
144,138.8821027
144,137.8089348
141,136.6082676
140,135.3411513
139,134.1248784
134,133.0377407
127,131.2793494
125,131.5599024
126,131.8553147
125,132.096952
133,132.2910562
144,103.456102
139,104.6728753
136,107.6372994
139,112.0973215
142,118.0618206
139,124.6561857
146,130.6331957
147,135.5342436
145,139.5280547
147,142.8487019
151,145.6587836
143,148.1629971
145,150.4461571
145,152.3679925
145,154.0531351
145,155.4452558
146,156.5841079
149,157.2284624
149,157.4455518
143,157.3194191
149,156.5934442
150,155.4293606
153,153.9756772
153,152.3077545
148,150.3899777
148,148.1322408
147,145.7374395
137,143.348403
146,140.9590345
136,138.8652795
137,137.2215127
140,135.8850635
132,134.8432966
134,134.3171473
133,134.2035968
133,134.4822704
131,135.0222159
132,136.0338885
133,137.2945725
134,138.7769927
130,140.498983
138,142.3708605
107,144.075399
117,145.1119812
153,145.5500064
162,145.4596795
117,145.0367649
161,144.4230858
155,143.6982448
151,140.2753351
176,139.1689
148,137.9780839
143,136.6477281
140,135.2743591
142,134.0244225
132,132.9374694
133,132.1146438
131,131.6128465
129,131.3926793
129,131.4271959
110,131.6757754
141,106.5113014
139,106.4458329
140,107.9873356
142,111.0938696
145,116.0633205
149,122.4699625
145,129.2221728
146,135.441472
144,140.7190027
146,144.9870883
147,148.4299281
149,151.2944968
151,153.7190613
148,155.5484563
144,157.0383283
146,158.1398503
144,158.8194315
142,159.0408611
153,158.7058386
147,157.8913317
144,156.4711697
143,154.6026017
140,152.4399777
148,150.1945209
144,147.7500342
151,145.077607
150,142.5276372
147,140.0544966
137,137.8627408
143,136.078278
141,134.7992583
142,133.912523
154,133.3655718
134,133.7314123
132,134.5210976
132,135.554055
133,136.9817781
132,138.5193279
134,140.1759131
137,141.8761888
134,143.5568775
132,144.9792139
153,145.7617227
148,146.0433149
160,145.7867503
145,145.2170688
170,144.5011753
162,143.7334607
147,142.9152551
143,134.8922446
138,133.7452591
130,132.8089577
132,132.1576683
130,131.833525
128,131.7857617
148,132.0115848
167,134.8844797
123,135.6883798
134,136.3328922
138,109.6843685
144,113.6137246
142,119.942296
142,127.6702605
145,135.6765356
148,142.4787351
148,147.7847329
149,151.7017817
150,154.5884076
155,156.7393023
155,158.2144945
150,159.1415263
148,159.6204262
149,159.6173358
143,159.0633415
154,157.9634944
143,156.3731338
142,154.146678
145,151.5685767
137,148.8554448
136,146.2271889
133,143.5368133
136,140.97977
136,138.6640863
134,136.4494593
143,134.6760423
137,133.3588721
138,132.6436119
139,132.2462254
138,132.2340548
143,132.68658
132,134.8615853
145,136.3899141
132,138.2575619
138,140.1712379
143,142.0783861
147,143.7781411
136,145.3181546
137,146.4248869
149,146.8690913
141,146.8249981
140,146.3046072
142,145.4433549
144,144.4941267
142,143.4737235
152,142.4805705
144,141.4209999
154,140.3145649
155,139.1024207
156,137.8793957
132,132.7852986
102,132.3836998
139,132.299262
151,135.6254571
116,136.7213261
138,109.4969238
139,109.8228218
141,112.2455371
141,117.7315581
137,126.2648073
143,136.3010599
144,144.955279
144,151.0875126
149,154.9933634
157,157.458464
154,158.9732376
160,159.6786387
157,159.78298
154,159.3261739
158,158.4330755
158,156.9543969
154,154.944499
150,152.5544593
144,149.707276
140,146.7540316
144,143.9119036
140,141.265792
138,138.932339
139,136.7870804
137,134.8954535
137,133.2659684
136,132.0295562
137,131.1898063
140,130.9531309
137,131.0184641
137,131.4866628
139,133.7650729
141,135.5539148
133,137.5858402
142,139.8998577
139,142.1571877
139,144.1659341
138,145.9275964
147,147.144489
145,147.9227192
151,147.9455531
146,147.4945925
147,146.5809166
137,145.3533725
142,144.0189169
144,142.6928269
145,141.3990524
146,140.0982384
145,138.8727346
157,137.631707
157,136.482274
143,135.4871525
138,139.1916433
131,139.6797072
128,117.0780435
140,113.9216106
137,111.5666682
140,110.2825673
140,110.9946953
142,115.2115463
143,124.454072
143,138.0852274
142,149.2731491
144,155.5112871
148,158.6944455
153,160.0900849
154,160.5122104
150,160.1384476
150,159.2296085
153,157.8063431
156,155.985589
150,153.6945709
142,150.9824501
151,148.1442722
150,145.1316519
146,142.2592541
142,139.609626
142,137.3724913
140,133.6638756
140,132.1876337
139,130.9490972
138,130.0683567
137,129.6104067
139,129.7158982
134,130.1522433
141,131.0039818
136,132.3715291
149,134.218172
159,136.5770632
137,139.2020485
137,142.0157479
3,144.6429509
145,146.8387704
140,148.4497931
141,149.4314358
153,149.7869153
151,149.3570233
138,148.4095146
146,147.0058317
144,145.2087279
144,143.3999334
144,141.490314
144,139.8297568
144,138.2563129
146,136.9077448
142,135.6670994
154,134.6711462
157,133.9466066
176,140.1394736
129,140.2996106
130,118.7403808
139,115.6471529
138,112.9871488
138,111.9604783
142,114.1657902
143,123.4059298
142,141.6260026
145,154.5466238
148,159.6927795
149,161.2499036
147,161.190557
149,160.2994105
144,158.7985042
144,156.8843817
138,154.6237341
152,152.1593868
143,149.5029824
142,146.731039
150,144.0669218
144,141.3746579
143,138.9636279
142,136.7633576
143,134.862916
140,133.2169033
137,131.7735818
137,130.5776932
137,129.574098
136,128.927146
136,129.0295101
142,129.7279297
138,130.9582038
140,132.737668
172,138.2290768
132,141.5566745
140,144.9621345
148,147.933778
150,150.1992632
151,151.6269915
152,152.1637179
148,151.9515506
146,150.9623168
146,149.4955099
144,147.5185395
140,145.0968219
143,142.651457
141,140.1821218
145,137.9642198
145,136.057659
139,134.5415334
143,133.3177464
139,132.4636625
138,132.0822229
137,131.9810201
132,132.0907487
141,137.0365982
158,138.0386528
148,138.8747579
119,139.5794268
119,140.0260638
5,140.104613
44,139.9363809
114,139.5468855
127,125.0630274
130,122.3366299
139,119.6019064
138,117.7603406
136,118.7178724
140,126.5887878
140,144.1855702
139,156.0121012
138,159.6222005
151,159.8631955
152,158.6787633
146,156.8712041
148,154.6233035
139,152.3444098
152,149.8028646
138,147.4192007
141,145.0461142
146,142.7277035
147,140.5910238
145,138.5293965
140,136.6981611
141,134.9977986
140,133.4988071
140,132.1646864
137,130.9581271
139,129.9620778
132,129.1600599
132,128.634745
134,128.5612699
133,129.0254866
134,129.9377582
133,131.4030294
131,133.6030654
147,140.3364879
166,144.3289224
153,148.2935348
150,151.3807139
152,153.4165016
153,154.2828021
160,154.1553958
151,153.1680187
147,151.4681642
148,149.298281
141,146.7993112
141,143.9788285
144,141.068869
142,138.2211518
141,135.6841599
144,133.5480185
139,131.9528281
137,130.7255839
140,130.0282147
138,129.9226115
138,130.2347113
134,130.866955
132,131.7922064
26,136.9881445
141,137.933174
110,138.5853451
151,138.8473589
122,138.9567737
130,138.8004628
133,138.5652453
90,138.2608453
122,130.8665597
128,129.6326251
132,127.8810686
139,126.5963216
138,127.153859
132,132.2977195
134,143.6877942
138,152.1542602
138,154.9143661
149,154.6090816
149,152.9342879
148,150.9312971
146,148.7817287
143,146.7956038
141,144.8694661
142,143.112375
144,141.4681772
149,139.7900168
151,138.3348737
139,136.8508933
144,135.5257671
137,134.2684774
139,133.0909708
138,131.9902085
140,130.9802354
134,130.1346828
139,129.4752202
131,129.1134532
130,129.1496653
128,129.7660895
138,130.84868
132,132.5941237
130,135.2266404
130,138.8472693
164,148.2038352
179,152.6179895
178,155.6749599
179,157.235203
158,157.290866
152,156.1958995
148,154.1626847
145,151.5503476
144,148.6499769
146,145.5440383
137,142.3247711
139,139.15903
145,136.1370806
140,133.4749805
139,131.2581834
142,129.6029852
133,128.3737353
142,127.6748073
134,127.6934151
134,128.2796394
180,129.2683715
169,130.6770063
115,132.4233966
113,134.2192166
113,135.8321548
138,136.927713
113,137.4790783
163,137.4624128
156,137.0222635
133,136.5532196
133,136.1072224
132,135.8760605
128,136.032266
129,135.8380185
127,135.4135747
128,135.0035635
130,135.1351031
131,136.8110404
137,140.6607516
133,144.1505716
151,145.7961284
148,145.6438257
150,144.7307105
156,143.6118237
146,142.5541689
142,141.4870787
140,140.5623925
141,139.6024182
142,138.6897026
147,137.7574812
153,136.8725189
155,135.9484906
139,135.0586618
140,134.1537951
139,133.2933652
139,132.4284305
136,131.6143909
141,130.9308939
134,130.4150716
133,130.1952522
129,130.4197957
131,131.2339815
132,132.5403121
133,134.6441809
132,137.7715353
132,142.0082898
128,147.3387335
154,156.8356875
149,153.518028
145,149.8421892
143,146.2757239
141,142.8368829
139,139.6014492
139,136.6081589
140,133.8722882
136,131.458053
143,129.4442715
130,127.8774278
131,126.6263745
132,125.9201873
139,125.8814296
134,126.4660259
126,127.5939369
124,129.1241152
116,131.0134901
168,132.8396807
172,134.2745637
148,134.9809988
180,134.9376365
173,134.3414813
127,133.5320717
123,132.9058984
128,140.8325601
127,141.4993118
130,141.7916446
132,141.7713532
129,141.239551
136,139.949846
141,138.6539105
140,137.5947098
148,137.2994014
148,137.2410315
148,137.2344349
145,137.2367863
146,137.1679088
140,137.3165826
139,137.1802364
140,137.1097561
142,136.8642992
144,136.5143877
150,136.1366257
152,135.671052
143,135.146887
137,134.5699244
138,134.0005209
140,133.4120354
139,132.8245284
134,132.3815868
139,132.0923789
136,132.1245429
136,132.5755444
136,133.7003515
136,135.4257255
137,138.1250039
133,141.9560298
132,147.0295623
129,153.2524437
129,159.2235505
144,163.5269769
134,146.957561
131,142.7647596
136,139.3019275
139,136.3644814
139,133.7833042
138,131.4929892
137,129.5360214
139,127.8566449
130,126.5476157
128,125.3992756
127,124.6534679
130,124.5230502
132,124.9528511
131,125.9177953
131,127.2738059
131,128.8975609
130,130.4082071
111,131.3655483
113,131.6275354
113,131.1751038
119,130.3671987
129,129.503138
133,129.1438688
124,144.3325522
129,145.1769218
128,145.4330434
138,144.9209406
136,143.1957702
138,140.0187174
141,136.2826205
148,132.9703734
150,131.2665094
148,130.874442
147,131.2025325
145,131.9334609
143,132.7857095
140,133.6288285
139,134.4075871
139,134.9426587
141,135.3473695
141,135.543309
145,135.6297946
142,135.5764991
143,135.4317279
145,135.2255448
145,134.9793413
139,134.7104574
141,134.4527066
139,134.3094113
138,134.3406799
139,134.7137908
139,135.4610365
130,136.9559109
138,139.0125742
139,141.9096603
142,145.8641917
132,150.6907983
131,156.1091324
131,160.7555443
130,163.7287319
126,163.9689551
127,161.2864229
125,156.0321589
123,149.2063467
131,139.0971936
126,136.1454881
128,133.8738755
140,132.0403654
133,130.5225023
129,129.0841091
127,127.8260517
128,126.708233
129,125.8263215
127,124.9694624
128,124.2829373
129,124.0578327
130,124.3059178
130,124.9786795
131,125.9556322
128,127.0308298
127,127.9977778
125,128.3891204
116,128.3367258
117,127.8756892
116,127.1169516
120,126.4352618
139,126.2093906
140,126.5779179
129,147.5158585
130,147.3617684
129,146.0940075
132,143.4662692
142,139.3607611
142,134.7654876
146,130.7663239
148,128.3518124
146,127.3636647
145,127.4232923
144,128.1869287
145,129.3043474
142,130.6755089
140,131.9642384
139,133.1191219
144,134.050197
146,134.7102892
145,135.2432877
144,135.5877547
145,135.8300219
138,135.9677238
140,136.0862714
140,136.1784088
139,136.2967274
136,136.5416645
138,136.9716103
136,137.7360877
137,138.8681683
139,140.5340685
136,142.5594618
142,145.0407288
144,147.9924856
128,150.8888305
137,153.4357987
130,154.7648649
130,154.3469726
129,151.382717
131,146.1885863
121,140.6907509
123,135.631354
122,132.6106845
129,129.8238218
130,129.0253484
129,128.3793443
137,127.8137734
139,127.1905455
127,126.5653611
129,125.9891456
131,125.5291508
130,124.9628033
130,124.4246487
129,124.1891148
130,124.2539345
132,124.6066444
131,125.1278953
131,125.6762969
127,126.1126061
113,126.1846562
124,126.0081023
118,125.5752963
134,125.0831018
138,124.6149751
131,124.541395
138,125.019873
138,126.1636323
133,149.1327577
137,147.0577354
137,143.6554557
138,138.9630061
141,134.0507141
144,129.8039753
142,127.034808
145,125.672175
145,125.3989449
146,125.9673391
142,127.0497472
142,128.6017585
141,130.2186828
144,131.7838262
146,133.1307846
148,134.2051674
149,135.1174962
146,136.4213968
142,136.9220938
140,137.3684435
141,137.8671725
129,138.3745176
139,139.0305149
138,139.8139267
130,142.3212555
133,143.9842269
130,145.620951
129,148.4785204
143,148.9378202
132,148.3629108
131,146.2896077
129,142.764171
128,138.4466779
127,134.2031112
124,130.8737821
125,128.4027838
122,127.0960374
127,126.4247445
124,126.1292536
127,126.0162157
124,125.9715728
127,125.947111
127,125.8709696
129,125.7264588
130,125.5487384
132,125.4090655
133,125.109482
134,124.732809
132,124.5245037
132,124.4655686
133,124.5538479
131,124.708987
125,124.8645026
129,124.9116782
127,124.7538744
116,124.518177
121,124.1605555
127,123.8237532
127,123.4555795
133,123.4260387
140,123.8960587
139,125.0822469
141,127.3649899
141,143.3360844
142,138.3008725
144,133.4187107
144,129.2918607
146,126.4876223
142,124.8726818
141,124.3198191
143,124.6035772
141,125.5352994
142,127.0318677
141,128.8174254
141,130.6273474
148,132.3143205
149,133.7628564
147,135.0215391
149,136.0767631
144,138.7652199
138,139.6153827
124,140.5379746
126,141.5518167
124,142.6455428
138,143.9971947
129,145.2871266
130,146.5600376
129,147.404368
134,147.7104605
129,147.1994537
128,145.5473783
139,142.8377396
136,139.207759
134,135.4604433
132,132.0600386
124,129.381819
124,127.3955802
120,125.9526291
125,124.7259315
129,124.6140312
130,124.6229894
126,124.763999
124,124.9866007
123,125.1732921
128,125.3417289
129,125.4334006
131,125.5416411
133,125.4691061
131,125.2425942
132,125.0610107
127,124.9310616
132,124.8566674
134,124.7497629
132,124.600563
130,124.4132096
128,124.1346649
125,123.8744684
127,123.6124402
131,123.3223083
140,123.0152848
141,123.4094127
142,124.5278736
137,126.8795407
125,131.0530169
121,137.3008063
140,137.2633605
145,132.846905
145,129.2060019
147,126.6148069
145,124.9308439
141,124.1418329
137,124.1288087
140,124.7329235
140,126.0065452
141,127.7214396
143,129.6268638
146,131.5203124
148,133.2176994
148,134.8035242
148,136.2332179
146,137.5671254
145,140.1029095
128,141.3428149
126,142.6504743
125,143.9948592
129,145.3034116
130,146.5290579
129,147.4939948
131,148.0298466
129,147.8734189
127,146.8240645
139,144.818754
106,131.8528554
110,129.5275744
117,127.8422846
118,126.643656
120,125.7001262
122,125.075784
122,124.7229924
130,124.5532114
127,124.4744548
128,124.5807777
127,124.7984691
126,125.0711858
128,125.3596339
130,125.6098835
131,125.8745735
133,125.9314236
134,125.8109651
131,125.6734515
129,125.4912023
132,125.3198997
130,125.0684199
132,124.7612913
130,124.4617526
127,124.1434918
140,123.8119609
139,124.7722083
117,126.9635652
115,131.1372978
117,138.0810658
142,135.6902786
144,132.1531263
140,129.2702085
143,127.111209
147,125.6237554
136,124.7690695
136,124.5283832
141,124.7924125
137,125.7111758
140,127.1401283
141,128.875456
144,130.7542367
145,132.5915637
145,134.3621618
141,136.0966058
143,137.815215
146,139.4805867
145,141.1250946
145,142.7396025
131,144.3390628
127,145.8152319
129,147.0434751
132,147.9612901
133,148.281339
129,147.937865
133,146.6709135
129,144.5061792
141,141.5329906
137,138.132905
139,134.8757512
139,132.1118703
121,130.0065196
122,128.4994994
119,127.474943
122,126.8014395
122,126.2451616
121,125.8145639
126,125.478863
126,125.2669687
129,125.1144846
121,125.1043215
121,125.2336163
130,125.469987
130,125.7672993
131,126.0757928
133,126.3641831
133,126.5023527
133,126.4362743
133,126.3316036
132,126.1221288
133,125.8872034
125,125.5713829
125,125.197682
130,124.8765224
126,124.6088089
123,124.4895091
118,126.0087572
117,127.8074871
115,131.2151447
118,136.827707
143,131.5534522
144,129.4108798
137,127.7701591
137,126.4931047
145,125.6844395
137,125.3480495
134,125.2951021
137,125.8163865
138,126.8314518
144,128.2889568
143,129.9726282
150,131.7924572
149,133.7139819
145,135.759375
148,137.8937828
145,140.0493113
139,142.1570421
125,145.9061902
138,147.3962112
132,148.4371617
138,148.8853227
142,148.4812915
137,147.2935579
140,145.1182737
139,142.1773938
139,138.8358744
141,135.4821235
141,132.6508637
141,130.4600976
139,128.9313058
111,127.943421
114,127.3753087
123,127.0823601
121,126.8096887
123,126.545501
124,126.2964311
139,126.0774166
138,125.877951
128,125.7771673
139,125.8127594
126,125.9438558
139,126.2011454
137,126.4533861
137,126.7517385
133,126.9029018
132,126.8502204
131,126.7287552
131,126.5119441
130,126.2689654
126,125.9501529
122,125.6023025
123,125.3208015
126,125.1526709
123,125.1751035
116,125.3638598
113,125.6427938
111,125.9222423
113,126.2018488
115,126.6426937
117,127.3794918
116,128.6367971
115,130.7498426
116,134.0151342
137,131.043786
141,129.7838268
143,128.7315003
137,127.2785618
138,126.9241978
136,126.6475903
136,126.7388804
140,127.2444278
137,128.1050982
141,129.3622767
141,130.8532441
138,132.6893702
146,134.8608456
140,137.38993
148,140.0341636
137,142.5715145
129,148.8501894
142,148.7056476
145,147.6197089
148,145.6745846
141,142.959744
143,139.6558265
142,136.381868
138,133.3909267
139,131.0042883
139,129.3337124
141,128.2877631
136,127.7034318
126,127.4942716
122,127.5033386
126,127.4800259
121,127.4108244
122,127.2794159
126,127.123849
128,126.9116604
138,126.7861609
131,126.7176287
132,126.7424184
132,126.8803421
139,127.0175967
131,127.2208944
133,127.3084001
133,127.2048834
133,127.0303915
133,126.7835173
131,126.5409759
129,126.2770255
127,125.9919012
128,125.8196507
119,125.7716052
119,125.9695942
119,126.3488828
115,126.8468678
114,127.3085885
113,127.7506054
112,128.161066
115,128.6346767
117,129.2357999
116,130.1500947
117,131.4327106
120,132.7832971
138,129.9379042
137,129.5703456
137,129.2395255
136,129.037876
133,128.330824
139,128.4568849
134,128.9364324
138,129.7984728
138,131.1940661
132,133.2099205
137,135.9061605
137,138.8384121
134,141.7644717
137,147.2604526
138,145.6868121
140,143.3511738
139,140.4041974
147,137.2147685
142,134.2293871
142,131.6776492
139,129.752434
136,128.4942755
130,127.8166914
122,127.5428138
124,127.6209158
126,127.9079443
122,128.1682557
122,128.3082064
124,128.3520516
123,128.3251725
126,128.1911018
123,128.0500546
126,127.9033979
126,127.8327832
137,127.8230624
132,127.8400956
144,127.8697499
143,127.7960386
133,127.5822547
131,126.9826943
131,126.6925359
123,126.4444459
122,126.2262714
128,126.1541842
119,126.2626009
121,126.6066713
121,127.1514146
118,127.7712166
113,128.3308332
113,128.8061483
115,129.1385513
118,129.3471046
120,129.5075104
122,129.666627
120,129.9487668
132,130.9172195
136,131.2925381
141,131.4798248
136,131.5392206
133,131.0447781
131,130.4605607
138,129.821871
138,129.1853953
132,128.77951
137,128.7371066
136,130.8112918
138,133.2378732
138,136.2575114
140,139.4144852
141,143.1888758
140,140.7744545
151,137.903302
141,135.0396702
136,132.4315305
143,130.2483416
128,128.7037653
141,127.7461097
129,127.3317762
132,128.1728774
130,128.6742469
129,129.0614567
129,129.2963459
124,129.4511547
129,129.4683585
128,129.3990183
130,129.2766848
150,129.0975555
147,128.9754356
137,128.8317824
138,128.643751
138,128.3771367
130,127.9404056
131,127.4486227
132,126.9714778
130,126.5840431
128,126.2821269
130,126.1057737
124,126.106717
125,126.3168481
116,126.7810099
124,127.4273189
115,128.1148013
119,128.7389889
138,133.4396095
136,133.8482559
138,133.9344732
132,133.4271163
131,132.5952737
132,131.41283
133,130.1613505
134,128.9398057
137,128.0734369
137,127.8002947
138,128.2993976
138,129.997862
137,132.5486643
139,135.5708393
142,138.5010419
143,135.3712201
145,132.9206198
146,130.7531847
134,128.9955366
138,127.7088475
131,126.995963
134,126.7803084
151,130.5807725
141,130.80459
139,130.868923
146,130.7967635
137,130.5783259
136,130.3256651
159,129.9713783
131,129.5256508
137,128.9241666
128,128.1758338
133,127.3523921
132,126.5784649
132,126.0150362
136,135.8703213
133,135.9805854
134,135.3817478
129,134.2192618
132,132.7256949
138,131.051109
136,129.363254
138,127.9590276
140,127.0036888
141,126.735371
143,127.3639056
143,128.9174046
140,131.1546298
138,133.537235
139,135.7763291
132,129.3930297
132,127.9763228
129,126.9457607
127,126.3829348
145,132.1775606
143,131.8125069
134,137.5166483
133,137.4132358
130,136.5622945
126,135.1778965
129,133.4537518
131,131.6048514
136,128.1815904
141,126.9344053
145,126.0794529
144,125.9717271
142,126.5230043
137,127.7981112
137,129.3990843
138,131.1565859
143,132.683272
130,128.3351335
126,127.210766
128,126.3318867
131,125.8325303
130,125.8054017
128,126.1566619
132,128.0216567
132,138.4078114
131,137.252975
129,135.6500775
130,133.809214
133,131.9918855
136,130.1828419
140,128.5532001
141,127.1477213
147,125.9281911
148,125.2225504
144,125.0769665
139,125.4507722
138,126.3440933
143,127.4969093
141,128.7410581
141,129.7777461
127,127.5169156
127,126.597675
129,125.8389333
128,136.9063687
129,135.324695
129,133.672272
137,130.5533105
140,129.1105553
142,127.750558
145,126.4271682
144,125.4063487
141,124.7443185
138,124.5516486
137,124.7884319
143,125.3585168
143,126.219571
145,127.0694334
143,127.7943009
128,134.67123
131,133.3361414
133,132.1289079
137,130.8929799
141,129.6192928
143,128.3512383
143,126.9504282
144,125.7099034
83,11.77276314
1,10.36302014
8,1.302800608
10,2.709349455
5,4.418073808
2,6.282789439
5,8.062036361
1,9.675612699
177,10.61642346
3,10.61831645
23,9.453104504
158,177.6278529
167,178.315256
169,178.449616
171,178.3864837
175,178.1847598
173,178.1316972
179,178.2479514
179,178.7050727
9,179.6137425
5,0.808303229
4,2.446944391
5,4.258614351
178,6.234141405
176,8.150791365
174,9.546540375
178,10.06307012
178,9.286346216
130,134.198906
148,142.4458071
139,154.1903229
136,165.3405954
139,172.5712357
146,176.4867789
148,178.3374274
151,179.0504114
160,179.0185585
165,178.6132213
174,178.0869902
8,177.5723166
180,177.2729007
176,177.2491666
176,177.6767036
8,178.520695
2,179.7998915
5,1.438514336
1,3.350845981
1,5.452073717
175,7.587376044
173,9.321047206
176,10.37082953
180,10.16145684
6,8.286291365
131,126.9267951
136,127.3316033
133,128.4403149
134,131.2308407
131,136.2769009
129,144.5383591
133,156.9711001
134,168.5460532
137,176.2965495
140,0.386665957
146,2.210334494
156,2.812533699
156,2.547430698
158,1.750592233
164,0.764862837
143,179.7565749
138,178.9014549
178,178.4319458
179,178.3288025
178,178.7342753
4,179.6592944
7,0.975028231
6,2.597576701
2,4.500154419
174,6.596730465
176,8.78594003
174,10.82258726
180,12.38420935
177,12.98448623
2,12.1011964
144,140.076692
140,138.8145468
142,136.6468325
103,134.2195708
136,133.4877387
132,137.7354694
131,144.2065463
131,153.0782868
132,162.7916417
138,176.3887303
142,179.3712
146,0.725177147
148,0.920494128
160,0.397455909
160,179.3756469
155,178.3588097
162,177.453941
164,176.9080261
179,176.7197813
2,177.0027099
173,177.7571503
180,178.8747765
5,0.317447788
4,1.933817843
3,3.741609273
175,5.687323124
171,7.756789293
158,9.802426061
175,11.59954292
5,12.61855466
157,12.11632615
148,140.1753732
143,141.3804795
147,142.1023691
147,142.0723734
134,141.2012187
132,139.6900134
103,137.1638928
116,134.4036581
144,131.8163399
109,143.6420346
133,149.806287
133,156.4218275
140,167.6528098
138,171.1930708
144,173.2853405
138,174.2015405
149,174.189373
140,173.5807793
146,172.9419521
160,172.5672544
157,172.6104424
155,173.1527511
172,173.9477628
163,174.9809391
176,176.3060168
174,177.76188
4,179.3027071
5,0.899500716
9,2.463102194
171,4.081289268
177,5.746324336
174,7.419854058
177,8.926998195
8,9.57465162
8,7.862260686
164,133.9624231
144,132.7126282
156,131.1398536
168,129.4545233
157,128.4086394
148,143.0052288
150,143.716361
143,143.6744951
141,142.7057665
143,140.9727786
143,138.142774
129,134.8925633
128,131.9281463
132,129.8155928
162,153.9553884
132,158.2727862
144,161.6924718
151,163.9842953
152,165.282239
13,165.7819806
157,165.4280353
160,165.1362354
129,164.7509596
148,165.1470187
158,165.9431583
171,167.4795306
173,169.4515737
172,171.4272531
163,173.4322169
165,175.2663633
174,176.9888608
4,178.4692655
7,179.7979123
3,0.971066679
14,2.049912483
169,2.940452835
172,3.658318878
163,3.791046082
179,1.949717961
165,171.1462818
72,139.7973259
157,138.0608514
170,135.384
161,132.3819469
161,129.9572597
144,144.0658601
141,144.8240031
153,144.6225142
155,143.5567255
138,141.6642715
148,138.7687954
149,135.4411445
151,132.4071135
148,130.1692886
137,157.9278887
129,159.249552
168,159.4267573
144,158.80209
178,158.0041512
8,156.8650084
163,156.2901281
138,156.5497968
173,157.8148843
161,160.019445
166,162.9609584
160,166.25088
161,169.3734403
166,172.121003
168,174.3287125
174,176.0497096
179,177.3395148
7,178.1686927
6,178.6473104
177,178.7710982
9,178.2559661
4,176.8603041
163,173.164347
159,163.044558
140,140.9639336
180,107.7993534
128,108.3742742
131,108.9356395
130,109.80569
134,111.7817965
143,149.7111629
151,148.7695986
154,146.3808739
156,141.5525611
163,135.3010188
156,129.9517686
149,127.1142096
142,145.0579655
148,144.8391881
152,143.6419956
131,141.754989
132,138.9865236
152,135.9442302
150,133.1334405
145,131.0853782
179,130.1763094
138,156.3255231
145,156.0164986
118,154.9227036
164,153.1788703
151,151.6401508
16,150.5516256
177,150.3605378
167,151.1105071
172,153.0806873
170,155.94791
168,159.7000412
160,163.7809578
163,167.5755598
175,170.721246
171,173.096707
179,174.6502695
5,175.5215799
3,175.7705391
12,175.2164804
12,173.9587183
169,171.3086547
153,166.5748797
153,157.9463834
142,144.7383698
138,131.5882481
180,110.5301571
133,111.0442838
137,110.9890006
128,111.9798081
132,114.6679877
133,120.0024182
141,160.1051721
147,158.3986473
150,154.3164788
152,146.601341
151,135.6910726
151,126.968136
142,123.1132724
120,122.8291071
116,125.344846
154,143.3628171
139,143.1845612
150,142.1126079
139,140.5211361
148,138.2602038
155,135.9036629
152,133.7888348
149,132.2675631
126,131.736744
163,150.7348921
177,148.9815863
171,147.2310141
169,145.8943884
16,145.3468025
173,145.6944997
168,147.0480607
170,149.3039786
168,152.5618197
165,156.5126836
157,160.8072529
175,164.8777212
172,168.1565987
179,170.4322123
3,171.7118008
5,172.0045373
180,171.3658563
5,169.5564427
6,166.2996353
11,161.306666
157,154.3290318
180,145.269746
152,136.3659762
125,129.3502172
140,124.9279709
180,111.0397236
119,111.9548264
118,112.3449539
147,112.3296345
122,112.1523927
121,111.8805236
125,112.0372995
130,113.7350905
132,119.1328544
131,137.8358327
121,164.7858875
124,174.0046698
142,176.854379
127,174.8203294
136,169.7306307
152,157.1695173
144,130.6382324
